code;product_name;alcohol_100g;brands;main_category;categories;address;manufacturing_places;image_front_url
4003304142205;Weißbier;;König Ludwig;American Pale Ale;Bière Blanche;Fürstenfeldbruck, Bayern Germany;France;https://static.openfoodfacts.org/images/products/400/330/414/2205/front_de.3.400.jpg
4104390017238;Königsbacher Pils;4.6;Königsbacher;American Pale Ale;Bière Blonde;Koblenz, Allemagne;Allemagne;https://static.openfoodfacts.org/images/products/410/439/001/7238/front_fr.5.400.jpg
5301000110580;Korça E Zezë;4.5;Korça;American Pale Ale;Bière Blonde;Bulevardi Fan Noli, Korçë, Albania;Albania;https://static.openfoodfacts.org/images/products/530/100/011/0580/front_it.7.400.jpg
5301000110603;Korça Blonde;4.1;Korça;American Pale Ale;Bière Blonde;Bulevardi Fan Noli, Korçë, Albania;Albania;https://static.openfoodfacts.org/images/products/530/100/011/0603/front_sq.6.400.jpg
4014964014887;Köstritzer Kellerbier;;Köstritzer;American Pale Ale;Bière Blonde;Thuringe, Allemagne;Allemagne;https://static.openfoodfacts.org/images/products/401/496/401/4887/front_de.4.400.jpg
4014964007643;Köstritzer Schwarzbier;4.8;Köstritzer;American Pale Ale;Bière Brune;Thuringe, Allemagne;Allemagne;https://static.openfoodfacts.org/images/products/401/496/400/7643/front_fr.5.400.jpg
4014964017970;Köstritzer Pale Ale;7;Köstritzer;American Pale Ale;Bière Blonde;Thuringe, Allemagne;Allemagne;https://static.openfoodfacts.org/images/products/401/496/401/7970/front_fr.5.400.jpg
4008287050134;Krombacher Pils;4.8;Krombacher;American Pale Ale;Bière Blonde;Hagener Str. 261, 57223 Kreuztal, Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/828/705/0134/front_fr.3.400.jpg
4008287052930;Krombacher Alkoholfrei;0;Krombacher;American Pale Ale;Bière Sans Alcool;Hagener Str. 261, 57223 Kreuztal, Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/828/705/2930/front_de.6.400.jpg
4008287914368;Krombacher Alkoholfrei Pils;0;Krombacher;American Pale Ale;Bière Sans Alcool;Hagener Str. 261, 57223 Kreuztal, Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/828/791/4368/front_de.4.400.jpg
4008287058222;Krombacher Pils Botella;;krombacher;American Pale Ale;Bière Blonde;Hagener Str. 261, 57223 Kreuztal, Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/828/705/8222/front_fr.4.400.jpg
4008287073522;Krombacher Radler;;Krombacher;American Pale Ale;Bière Aromatisée;Hagener Str. 261, 57223 Kreuztal, Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/828/707/3522/front_fr.4.400.jpg
4008287062021;Krombacher Weizen;;Krombacher;American Pale Ale;Bière Blanche;Hagener Str. 261, 57223 Kreuztal, Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/828/706/2021/front_de.5.400.jpg
4008287064025;Krombacher Weizen Alkoholfrei Naturtrüb;;Krombacher;American Pale Ale;Bière Sans Alcool;Hagener Str. 261, 57223 Kreuztal, Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/828/706/4025/front_de.3.400.jpg
3080216024431;1664 Bière Blonde;;Kronenbourg;American Pale Ale;Bière Blonde;Obernai, France;France;https://static.openfoodfacts.org/images/products/308/021/602/4431/front_fr.11.400.jpg
3080216015507;1664 Bière Blanche;5;Kronenbourg;American Pale Ale;Bière Blanche;Obernai, France;France;https://static.openfoodfacts.org/images/products/308/021/601/5507/front_fr.6.400.jpg
7310070002914;1664 Bière Blanche Sans Alcool;0.4;Kronenbourg;American Pale Ale;Bière Sans Alcool;Obernai, France;France;https://static.openfoodfacts.org/images/products/731/007/000/2914/front_fr.4.400.jpg
3080216029504;Millésime Bière De Dégustation;6.7;Kronenbourg;American Pale Ale;Bière Blonde;Obernai, France;France;https://static.openfoodfacts.org/images/products/308/021/602/9504/front_fr.7.400.jpg
3173600001740;Kanterbraü Bière De Tradition;4.2;Kronenbourg;American Pale Ale;Bière Blonde;Obernai, France;France;https://static.openfoodfacts.org/images/products/317/360/000/1740/front_fr.5.400.jpg
3080216047690;Kronenbourg Original;;Kronenbourg;American Pale Ale;Bière Blonde;Obernai, France;France;https://static.openfoodfacts.org/images/products/308/021/604/7690/front_fr.6.400.jpg
3080216046273;Tigre Bock;5.5;Kronenbourg;American Pale Ale;Bière Blonde;Obernai, France;France;https://static.openfoodfacts.org/images/products/308/021/604/6273/front_fr.5.400.jpg
3080216046808;Tigre Bock Brune;;Kronenbourg;American Pale Ale;Bière Brune;Obernai, France;France;https://static.openfoodfacts.org/images/products/308/021/604/6808/front_fr.9.400.jpg
8594009922293;Böhmisches Schwarzbier;;Krusovice;American Pale Ale;Bière Brune;Krušovice, Czech Republic;Hongrie;https://static.openfoodfacts.org/images/products/859/400/992/2293/front_de.6.400.jpg
8594009921562;Královská 12;5;Krušovice;American Pale Ale;Bière Blonde;Krušovice, Czech Republic;Hongrie;https://static.openfoodfacts.org/images/products/859/400/992/1562/front_cs.4.400.jpg
8594009920046;Krušovice 10;4.2;Krušovice;American Pale Ale;Bière Blonde;Krušovice, Czech Republic;Hongrie;https://static.openfoodfacts.org/images/products/859/400/992/0046/front_en.9.400.jpg
8594009921487;Krusovice Cerné;3.8;Krušovice;American Pale Ale;Bière Brune;Krušovice, Czech Republic;Hongrie;https://static.openfoodfacts.org/images/products/859/400/992/1487/front_hu.6.400.jpg
4011740000164;Aloysius;7.2;Kuchlbauer;American Pale Ale;Bière Ambrée;Abensberg, Germany;Allemagne;https://static.openfoodfacts.org/images/products/401/174/000/0164/front_fr.8.400.jpg
4011740000140;Kuchlbauer Weisse;5.2;Kuchlbauer;American Pale Ale;Bière Blanche;Abensberg, Germany;Allemagne;https://static.openfoodfacts.org/images/products/401/174/000/0140/front_de.4.400.jpg
41016916;Edelherb Premium Pils;4.9;Kulmbacher;American Pale Ale;Bière Blonde;Abensberg, Germany;Allemagne;https://static.openfoodfacts.org/images/products/41016916/front_fr.5.400.jpg
54050051;Kwak;8.4;Pauwel Kwak;American Pale Ale;Bière Ambrée;Buggenhout, Belgium;Belgique;https://static.openfoodfacts.org/images/products/54050051/front_fr.42.400.jpg
1760031730008;Commun'Ale;5.2;L'Agrivoise;American Pale Ale;Bière Blonde;Saint-Agrève, Ardèche, France;France;https://static.openfoodfacts.org/images/products/176/003/173/0008/front_fr.4.400.jpg
3760237730015;Hegoa;4;L'Agrivoise;American Pale Ale;Bière Rousse;Saint-Agrève, Ardèche, France;France;https://static.openfoodfacts.org/images/products/376/023/773/0015/front_fr.4.400.jpg
3760237730183;Humulupucienne;1.2;L'Agrivoise;American Pale Ale;Bière Blonde;Saint-Agrève, Ardèche, France;France;https://static.openfoodfacts.org/images/products/376/023/773/0183/front_fr.4.400.jpg
3760237730114;La Pesée;6.7;L'Agrivoise;American Pale Ale;Bière Ambrée;Saint-Agrève, Ardèche, France;France;https://static.openfoodfacts.org/images/products/376/023/773/0114/front_fr.6.400.jpg
3760237730046;Sous Les Pavés;5.1;L'Agrivoise;American Pale Ale;Bière Brune;Saint-Agrève, Ardèche, France;France;https://static.openfoodfacts.org/images/products/376/023/773/0046/front_fr.4.400.jpg
3760237730107;Vue Sur L'Amer;6;L'Agrivoise;American Pale Ale;Bière Ambrée;Saint-Agrève, Ardèche, France;France;https://static.openfoodfacts.org/images/products/376/023/773/0107/front_fr.6.400.jpg
3770001887319;L'Eurélienne Brune;;L'Eurélienne;American Pale Ale;Bière Brune;3 rue Parmentier, 28630 Sours, France;France;https://static.openfoodfacts.org/images/products/377/000/188/7319/front_fr.4.400.jpg
3770001887210;Rousse;6.5;L'Eurélienne;American Pale Ale;Bière Rousse;3 rue Parmentier, 28630 Sours, France;France;https://static.openfoodfacts.org/images/products/377/000/188/7210/front_fr.9.400.jpg
3770007105042;Ambrée;5.8;L'Origine du Monde;American Pale Ale;Bière Ambrée;Jura,France;France;https://static.openfoodfacts.org/images/products/377/000/710/5042/front_fr.5.400.jpg
3770007105080;Brune;6.3;L'Origine du Monde;American Pale Ale;Bière Brune;Jura,France;France;https://static.openfoodfacts.org/images/products/377/000/710/5080/front_fr.5.400.jpg
3770007105103;India Pale Ale;5.8;L'Origine du Monde;American Pale Ale;Bière Blonde;Jura,France;France;https://static.openfoodfacts.org/images/products/377/000/710/5103/front_fr.6.400.jpg
3770007105066;La Cribleuse Blanche;4.8;L'Origine du Monde;American Pale Ale;Bière Blanche;Jura,France;France;https://static.openfoodfacts.org/images/products/377/000/710/5066/front_fr.5.400.jpg
3770007105202;Saison Sauvage Rhubarbe;6;L'Origine du Monde;American Pale Ale;Bière Aromatisée;Jura,France;France;https://static.openfoodfacts.org/images/products/377/000/710/5202/front_fr.6.400.jpg
3770007105196;Session Ipa Mosaïc;4.5;L'Origine du Monde;American Pale Ale;Bière Blonde;Jura,France;France;https://static.openfoodfacts.org/images/products/377/000/710/5196/front_fr.5.400.jpg
3770007105134;Stout Impériale;8;L'Origine du Monde;American Pale Ale;Bière Brune;Jura,France;France;https://static.openfoodfacts.org/images/products/377/000/710/5134/front_fr.8.400.jpg
2000000021383;Framboise;5.7;La Bécasse;American Pale Ale;Bière Aromatisée;Bruxelles, Belgique;Belgique;https://static.openfoodfacts.org/images/products/200/000/002/1383/front_fr.6.400.jpg
5410228141662;Kriek Original;5.1;La Bécasse;American Pale Ale;Bière Aromatisée;Bruxelles, Belgique;Belgique;https://static.openfoodfacts.org/images/products/541/022/814/1662/front_fr.6.400.jpg
3760143820305;La Mad Max;;La Brasserie du Pilat;American Pale Ale;Bière Blonde;Saint-Julien-Molin-Molette, France;France;https://static.openfoodfacts.org/images/products/376/014/382/0305/front_fr.3.400.jpg
3760143820107;La Veuve Noire;;La Brasserie du Pilat;American Pale Ale;Bière Brune;Saint-Julien-Molin-Molette, France;France;https://static.openfoodfacts.org/images/products/376/014/382/0107/front_fr.4.400.jpg
3770002463017;La Bogue;6.5;La Castagne du Cévenol;American Pale Ale;Bière Ambrée;Aujac, France;France;https://static.openfoodfacts.org/images/products/377/000/246/3017/front_fr.7.400.jpg
3273190933015;Blanche De Cambrai;;La Choulette;American Pale Ale;Bière Blanche;Hordain, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/327/319/093/3015/front_fr.6.400.jpg
3273190575062;La Bière Des Faucheurs;7.5;La Choulette;American Pale Ale;Bière Blonde;Hordain, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/327/319/057/5062/front_fr.9.400.jpg
3273190175002;La Choulette Ambrée;8;La Choulette;American Pale Ale;Bière Ambrée;Hordain, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/327/319/017/5002/front_fr.8.400.jpg
3273190175040;La Choulette Blonde;;La Choulette;;Bière Blonde;Hordain, Hauts-de-France France;France;
3273191175049;La Porte Du Hainaut;7;La Choulette;American Pale Ale;Bière Ambrée;Hordain, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/327/319/117/5049/front_fr.5.400.jpg
3222477151055;Bitter Bitter Ipa;6.3;La Collective du Houblon;American Pale Ale;Bière Blonde;France;France;https://static.openfoodfacts.org/images/products/322/247/715/1055/front_fr.15.400.jpg
3222477151086;Extra Smooth White Ale;4.5;La Collective du Houblon;American Pale Ale;Bière Blanche;France;France;https://static.openfoodfacts.org/images/products/322/247/715/1086/front_fr.8.400.jpg
3222477151079;Intensely Fresh Golden Ale;6.5;La Collective du Houblon;American Pale Ale;Bière Blonde;France;France;https://static.openfoodfacts.org/images/products/322/247/715/1079/front_fr.11.400.jpg
3222477151109;Limited Edition X-Mas Ale;8;La Collective du Houblon;American Pale Ale;Bière Ambrée;France;France;https://static.openfoodfacts.org/images/products/322/247/715/1109/front_fr.11.400.jpg
3222477150720;Truly Toasted Amber Ale;6.8;La Collective du Houblon;American Pale Ale;Bière Ambrée;France;France;https://static.openfoodfacts.org/images/products/322/247/715/0720/front_fr.6.400.jpg
3261570003458;G De Goudale;;La Goudale;;Bière Blonde;Arques, Hauts-de-France France;France;
3261570001546;La Goulade;;La Goudale;;Bière Blonde;Arques, Hauts-de-France France;France;
3760035233015;Black Prince;6;Brasserie Artisanale La Goule;American Pale Ale;Bière Brune;Foussignac, Nouvelle-Aquitaine France;France;https://static.openfoodfacts.org/images/products/376/003/523/3015/front_fr.13.400.jpg
3760035235019;La Goule Bio;;Brasserie Artisanale La Goule;;Bière Blonde;Foussignac, Nouvelle-Aquitaine France;France;
3760068451110;Mange-Soif;4.9;La Grihète;American Pale Ale;Bière Blonde;Nyons, Drôme France;France;https://static.openfoodfacts.org/images/products/376/006/845/1110/front_fr.4.400.jpg
3760068451684;Session Ipa;5.4;La Grihète;American Pale Ale;Bière Blonde;Nyons, Drôme France;France;https://static.openfoodfacts.org/images/products/376/006/845/1684/front_fr.7.400.jpg
3573470008021;Combe Aux Loups;6.4;La Rouget de Lisle;American Pale Ale;Bière Brune;Bletterans, Jura France;France;https://static.openfoodfacts.org/images/products/357/347/000/8021/front_fr.8.400.jpg
3573470003026;Fourche Du Diable;6;La Rouget de Lisle;American Pale Ale;Bière Aromatisée;Bletterans, Jura France;France;https://static.openfoodfacts.org/images/products/357/347/000/3026/front_fr.8.400.jpg
3573470007024;La Rouget;;La Rouget de Lisle;American Pale Ale;Bière Blanche;Bletterans, Jura France;France;https://static.openfoodfacts.org/images/products/357/347/000/7024/front_fr.5.400.jpg
3573470001015;Millefleur Cervoise De Garde Blonde;6.4;La Rouget de Lisle;American Pale Ale;Bière Aromatisée;Bletterans, Jura France;France;https://static.openfoodfacts.org/images/products/357/347/000/1015/front_fr.8.400.jpg
3573470009011;Vieux Tuyé Bière Fumée;6;La Rouget de Lisle;American Pale Ale;Bière Rousse;Bletterans, Jura France;France;https://static.openfoodfacts.org/images/products/357/347/000/9011/front_fr.6.400.jpg
3770001439181;Grand Cru Triple;9;La Soyeuse;American Pale Ale;Bière Blonde;Rontalon, Rhône France;France;https://static.openfoodfacts.org/images/products/377/000/143/9181/front_fr.7.400.jpg
3770001439198;P'Tite Soif Blanche;6;La Soyeuse;American Pale Ale;Bière Blanche;Rontalon, Rhône France;France;https://static.openfoodfacts.org/images/products/377/000/143/9198/front_fr.4.400.jpg
3770001439174;P'Tite Soyf Blonde;6;La Soyeuse;American Pale Ale;Bière Blonde;Rontalon, Rhône France;France;https://static.openfoodfacts.org/images/products/377/000/143/9174/front_fr.6.400.jpg
3770008337015;Summer Ale;5;La Superbe;American Pale Ale;Bière Blanche;Pays basque, France;France;https://static.openfoodfacts.org/images/products/377/000/833/7015/front_fr.6.400.jpg
3760068410032;La Tourmenteblanche;5.1;La Tourmente;American Pale Ale;Bière Blanche;05100 Briançon, France;France;https://static.openfoodfacts.org/images/products/376/006/841/0032/front_fr.5.400.jpg
3760068410056;La Tourmente Ambrée;5.9;La Tourmente;American Pale Ale;Bière Ambrée;05100 Briançon, France;France;https://static.openfoodfacts.org/images/products/376/006/841/0056/front_fr.6.400.jpg
8711406995495;Quadrupel;10;La Trappe;American Pale Ale;Bière Ambrée;Tilburg, Netherlands;Pays-Bas;https://static.openfoodfacts.org/images/products/871/140/699/5495/front_fr.5.400.jpg
8711406995631;Trappist;5.5;La Trappe;American Pale Ale;Bière Blonde;Tilburg, Netherlands;Pays-Bas;https://static.openfoodfacts.org/images/products/871/140/699/5631/front.8.400.jpg
8711406032602;Trappist Blond;;La Trappe;American Pale Ale;Bière Blonde;Tilburg, Netherlands;Pays-Bas;https://static.openfoodfacts.org/images/products/871/140/603/2602/front_fr.14.400.jpg
8711406000496;Tripel;8;La Trappe;American Pale Ale;Bière Blonde;Tilburg, Netherlands;Pays-Bas;https://static.openfoodfacts.org/images/products/871/140/600/0496/front_fr.5.400.jpg
8437019189426;La Virgen;5.5;La Virgen;American Pale Ale;Bière Blonde;Las Rozas de Madrid, Comunidad de Madrid Spain;Espagne;https://static.openfoodfacts.org/images/products/843/701/918/9426/front_en.8.400.jpg
8414606328635;Madrid Lager;;La Virgen;American Pale Ale;Bière Blonde;Las Rozas de Madrid, Comunidad de Madrid Spain;Espagne;https://static.openfoodfacts.org/images/products/841/460/632/8635/front_fr.7.400.jpg
723830000100;India Pale Ale;6.2;Lagunitas;American Pale Ale;Bière Blonde;Petaluma, CA United States;Etats-Unis;https://static.openfoodfacts.org/images/products/072/383/000/0100/front_en.10.400.jpg
723830000216;Little Sumpin';7.5;Lagunitas;American Pale Ale;Bière Ambrée;Petaluma, CA United States;Etats-Unis;https://static.openfoodfacts.org/images/products/072/383/000/0216/front_en.12.400.jpg
5010144000922;Lancaster Ale;4.4;Lancaster;American Pale Ale;Bière Blonde;Lancaster, Lancashire England;Angleterre;https://static.openfoodfacts.org/images/products/501/014/400/0922/front_en.48.400.jpg
5060208340037;Lancaster Black;4.5;Lancaster;American Pale Ale;Bière Brune;Lancaster, Lancashire England;Angleterre;https://static.openfoodfacts.org/images/products/506/020/834/0037/front_en.6.400.jpg
5060208340020;Lancaster Red;4.8;Lancaster;American Pale Ale;Bière Rousse;Lancaster, Lancashire England;Angleterre;https://static.openfoodfacts.org/images/products/506/020/834/0020/front_en.6.400.jpg
3484700000251;Blanche Hermine;4;Lancelot;American Pale Ale;Bière Blanche;Le Roc-Saint-André, Morbihan France;France;https://static.openfoodfacts.org/images/products/348/470/000/0251/front_fr.5.400.jpg
3484700000961;Blanche Hermine Ipa;;Lancelot;;Bière Blanche;Le Roc-Saint-André, Morbihan France;France;
3484700000145;Bogue D'Or;5;Lancelot;American Pale Ale;Bière Aromatisée;Le Roc-Saint-André, Morbihan France;France;https://static.openfoodfacts.org/images/products/348/470/000/0145/front_fr.7.400.jpg
3484700000275;Bonnets Rouges;;Lancelot;;Bière Aromatisée;Le Roc-Saint-André, Morbihan France;France;
3484700000022;Cervoise;6;Lancelot;American Pale Ale;Bière Ambrée;Le Roc-Saint-André, Morbihan France;France;https://static.openfoodfacts.org/images/products/348/470/000/0022/front_fr.6.400.jpg
3484700003528;Les Bretonnes;;Lancelot;American Pale Ale;Bière Aromatisée;Le Roc-Saint-André, Morbihan France;France;https://static.openfoodfacts.org/images/products/348/470/000/3528/front_fr.6.400.jpg
3484700000978;Morgane;5.5;Lancelot;American Pale Ale;Bière Blonde;Le Roc-Saint-André, Morbihan France;France;https://static.openfoodfacts.org/images/products/348/470/000/0978/front_fr.14.400.jpg
27025888;St Feuillien;;Lancelot;American Pale Ale;Bière Brune;Le Roc-Saint-André, Morbihan France;France;https://static.openfoodfacts.org/images/products/27025888/front_fr.4.400.jpg
3484700000053;Telenn Du;4.5;Lancelot;American Pale Ale;Bière Brune;Le Roc-Saint-André, Morbihan France;France;https://static.openfoodfacts.org/images/products/348/470/000/0053/front_fr.7.400.jpg
3484703000074;Triple Hop;;Lancelot;American Pale Ale;Bière Blonde;Le Roc-Saint-André, Morbihan France;France;https://static.openfoodfacts.org/images/products/348/470/300/0074/front_fr.5.400.jpg
3484700000107;Duchesse Anne Triple;7.5;Lancelot;American Pale Ale;Bière Blonde;Le Roc-Saint-André, Morbihan France;France;https://static.openfoodfacts.org/images/products/348/470/000/0107/front_fr.6.400.jpg
4013791000018;Premium Pilsner;4.8;Landskron;American Pale Ale;Bière Blonde;Görlitz, Sachsen Germany;Angleterre;https://static.openfoodfacts.org/images/products/401/379/100/0018/front_de.6.400.jpg
5039035002050;West Coast Ipa;5;Lansdown;American Pale Ale;Bière Blonde;Görlitz, Sachsen Germany;Angleterre;https://static.openfoodfacts.org/images/products/503/903/500/2050/front_en.4.400.jpg
5741000140093;Lapin Kulta Export;;Lapin Kulta;American Pale Ale;Bière Blonde;Helsinki, Etelä-Suomi Finland;Finlande;https://static.openfoodfacts.org/images/products/574/100/014/0093/front_fi.4.400.jpg
6413600091943;Premium Export;5.2;Lapin Kulta;American Pale Ale;Bière Blonde;Helsinki, Etelä-Suomi Finland;Finlande;https://static.openfoodfacts.org/images/products/641/360/009/1943/front_fi.15.400.jpg
3760137850240;Love Season;6.9;Le Chat Volant;American Pale Ale;Bière Blonde;Montgeroult, France;France;https://static.openfoodfacts.org/images/products/376/013/785/0240/front_fr.6.400.jpg
3760137850202;Fly 2 Mumbai;6.5;Le Chat-Volant;American Pale Ale;Bière Blonde;Montgeroult, France;France;https://static.openfoodfacts.org/images/products/376/013/785/0202/front_fr.6.400.jpg
896221000246;La Buteuse;10;Le Trou du Diable;American Pale Ale;Bière Ambrée;Québec, Canada;Canada;https://static.openfoodfacts.org/images/products/089/622/100/0246/front_fr.7.400.jpg
896221000185;La Morsure;6.5;Le Trou du Diable;American Pale Ale;Bière Blonde;Québec, Canada;Canada;https://static.openfoodfacts.org/images/products/089/622/100/0185/front_fr.6.400.jpg
896221000253;La Saison Du Tracteur;6;Le Trou du Diable;American Pale Ale;Bière Blonde;Québec, Canada;Canada;https://static.openfoodfacts.org/images/products/089/622/100/0253/front_fr.8.400.jpg
896221000420;Les Quartes Surfeurs De L’Apocalypso;;Le Trou du Diable;American Pale Ale;Bière Blonde;Québec, Canada;Canada;https://static.openfoodfacts.org/images/products/089/622/100/0420/front_en.3.400.jpg
896221000956;Mellifera;5;Le Trou du Diable;American Pale Ale;Bière Blonde;Québec, Canada;Canada;https://static.openfoodfacts.org/images/products/089/622/100/0956/front_fr.6.400.jpg
5900490000182;Piwo Jasne;5;Lech;American Pale Ale;Bière Blonde;Poznań, Poland;Pologne;https://static.openfoodfacts.org/images/products/590/049/000/0182/front_en.6.400.jpg
5901359054780;Piwo Z Lemoniadą O Smaku Mojito;2;Lech;American Pale Ale;Bière Aromatisée;Poznań, Poland;Pologne;https://static.openfoodfacts.org/images/products/590/135/905/4780/front_pl.4.400.jpg
5410228242000;Ambrée;;Leffe;American Pale Ale;Bière Ambrée;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/824/2000/front_fr.11.400.jpg
5410228174073;Blonde;6.6;Leffe;American Pale Ale;Bière Blonde;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/817/4073/front_fr.3.400.jpg
5410228142119;Brune;6.5;Leffe;American Pale Ale;Bière Brune;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/814/2119/front_fr.8.400.jpg
5410228242024;L'Effet Ambrée;;Leffe;American Pale Ale;Bière Ambrée;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/824/2024/front_fr.3.400.jpg
5410228267171;Leffe Blonde 0%;;Leffe;American Pale Ale;Bière Sans Alcool;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/826/7171/front_fr.3.400.jpg
5410228258346;Leffe D Été;;Leffe;American Pale Ale;Bière Blonde;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/825/8346/front_fr.3.400.jpg
5410228201137;Leffe De Noël;6.6;Leffe;American Pale Ale;Bière Aromatisée;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/820/1137/front_fr.5.400.jpg
5410228202806;Leffe De Printemps;6.6;Leffe;American Pale Ale;Bière Blanche;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/820/2806/front_fr.12.400.jpg
5410228217312;Leffe Des Vignes;5;Leffe;American Pale Ale;Bière Aromatisée;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/821/7312/front_fr.6.400.jpg
5410228206361;Leffe Nectar;;Leffe;;Bière Aromatisée;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;
5410228246046;Leffe Royale;;Leffe;American Pale Ale;Bière Blonde;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/824/6046/front_fr.4.400.jpg
5410228243281;Leffe Royale Ipa;;Leffe;American Pale Ale;Bière Blonde;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/824/3281/front_fr.6.400.jpg
5410228195832;Leffe Ruby;5;Leffe;American Pale Ale;Bière Aromatisée;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/819/5832/front_fr.6.400.jpg
5410228147213;Leffe Triple;;Leffe;;Bière Blonde;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;
5410228191551;Rituel 9°;;Leffe;;Bière Blonde;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;
5410228217626;Royale Houblon Cascade Ipa;7.5;Leffe;American Pale Ale;Bière Blonde;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/821/7626/front_fr.3.400.jpg
5410228142102;Vieille Cuvée;;Leffe;American Pale Ale;Bière Blonde;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/814/2102/front_fr.8.400.jpg
5410228143567;Leffe Radieuse;;Leffe;American Pale Ale;Bière Blonde;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/814/3567/front_fr.6.400.jpg
5410228217831;Whitbread Golding;7.5;Leffe;American Pale Ale;Bière Blonde;Place de l'Abbaye 1, 5500 Dinant, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/022/821/7831/front_fr.9.400.jpg
7071592019438;Hoppy Joe American Red Ale;4.7;Lervig;American Pale Ale;Bière Ambrée;Stavanger, Rogaland Norway;Norvège;https://static.openfoodfacts.org/images/products/707/159/201/9438/front_en.4.400.jpg
7071592128130;Sverd I Fjell Ipa;10.5;Lervig;American Pale Ale;Bière Ambrée;Stavanger, Rogaland Norway;Norvège;https://static.openfoodfacts.org/images/products/707/159/212/8130/front_fr.5.400.jpg
3347970011016;Abbaye Du Lys Bière Triple;;Les Brasseurs de Gayant;;Bière Blonde;Arques, Hauts-de-France France;France;
3347970011283;La Raoul;;Les brasseurs de Gayant;;Bière Blonde;Arques, Hauts-de-France France;France;
3770004761142;Rouge-Gorge;;Les brasseurs de la Honte;American Pale Ale;Bière Rousse;Mas Pradès, Gatuzières, France;France;https://static.openfoodfacts.org/images/products/377/000/476/1142/front_fr.3.400.jpg
3770004761043;Fauve;5.5;Les brasseurs de la Honte;American Pale Ale;Bière Ambrée;Mas Pradès, Gatuzières, France;France;https://static.openfoodfacts.org/images/products/377/000/476/1043/front_en.4.400.jpg
3760056350043;Brasseur Noiraude;;Les Brasseurs de Lorraine;American Pale Ale;Bière Blanche;Lorraine, France;France;https://static.openfoodfacts.org/images/products/376/005/635/0043/front_fr.13.400.jpg
3760027050132;Loroyse Blonde;8;Les Brasseurs de Lorraine;American Pale Ale;Bière Blonde;Lorraine, France;France;https://static.openfoodfacts.org/images/products/376/002/705/0132/front_fr.6.400.jpg
3700232090332;Clugny Iii;6.2;Les Brasseurs du Sornin;American Pale Ale;Bière Aromatisée;Loire, France;France;https://static.openfoodfacts.org/images/products/370/023/209/0332/front_fr.6.400.jpg
3700232060335;Perle Verte;5;Les Brasseurs du Sornin;American Pale Ale;Bière Aromatisée;Loire, France;France;https://static.openfoodfacts.org/images/products/370/023/206/0335/front_fr.6.400.jpg
3700232070334;Salve Garde;4.8;Les Brasseurs du Sornin;American Pale Ale;Bière Ambrée;Loire, France;France;https://static.openfoodfacts.org/images/products/370/023/207/0334/front_fr.5.400.jpg
3700232020339;Sornin;5.9;Les Brasseurs du Sornin;American Pale Ale;Bière Ambrée;Loire, France;France;https://static.openfoodfacts.org/images/products/370/023/202/0339/front_fr.5.400.jpg
